STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SUMLEV,STATE,COUNTY,TRACT,BLOCK,GEOID10_1,P0010001,P0010003,P0010004,P0020002,P0030001,P0030003,P0030004,P0040002
37,119,3805,1012,3.71E+14,Block 1012,G5040,,,S,970213,0,35.1763759,-80.8997988,750,37,119,3805,1012,3.71E+14,698,233,89,40,588,199,69,29
37,119,5912,1057,3.71E+14,Block 1057,G5040,,,S,81057,0,35.1725674,-80.927984,750,37,119,5912,1057,3.71E+14,0,0,0,0,0,0,0,0
37,119,2002,1007,3.71E+14,Block 1007,G5040,,,S,5766,0,35.1775094,-80.7728254,750,37,119,2002,1007,3.71E+14,4,3,0,1,2,1,0,1
37,119,3006,2009,3.71E+14,Block 2009,G5040,,,S,57776,0,35.1297566,-80.8274865,750,37,119,3006,2009,3.71E+14,100,96,0,7,64,60,0,6
37,119,4400,1026,3.71E+14,Block 1026,G5040,,,S,7903,0,35.2700671,-80.8765621,750,37,119,4400,1026,3.71E+14,32,1,29,3,23,1,20,3
37,119,5826,2008,3.71E+14,Block 2008,G5040,,,S,308361,0,35.083097,-80.8606215,750,37,119,5826,2008,3.71E+14,318,219,34,58,252,179,25,35
37,119,5615,1016,3.71E+14,Block 1016,G5040,,,S,712136,0,35.2860927,-80.6846592,750,37,119,5615,1016,3.71E+14,457,174,214,57,319,134,140,39
37,119,5605,1008,3.71E+14,Block 1008,G5040,,,S,11828,0,35.2810386,-80.7358719,750,37,119,5605,1008,3.71E+14,79,39,34,8,59,32,23,6
37,119,400,1041,3.71E+14,Block 1041,G5040,,,S,8963,0,35.2176629,-80.8540577,750,37,119,400,1041,3.71E+14,20,15,3,0,20,15,3,0
37,119,400,1039,3.71E+14,Block 1039,G5040,,,S,5833,0,35.2189214,-80.8521123,750,37,119,400,1039,3.71E+14,0,0,0,0,0,0,0,0
37,119,100,5024,3.71E+14,Block 5024,G5040,,,S,14565,0,35.2229953,-80.8432392,750,37,119,100,5024,3.71E+14,0,0,0,0,0,0,0,0
37,119,100,5023,3.71E+14,Block 5023,G5040,,,S,29993,0,35.2219132,-80.8448803,750,37,119,100,5023,3.71E+14,0,0,0,0,0,0,0,0
37,119,3500,2000,3.71E+14,Block 2000,G5040,,,S,19721,0,35.2151581,-80.8468289,750,37,119,3500,2000,3.71E+14,0,0,0,0,0,0,0,0
37,119,3006,1009,3.71E+14,Block 1009,G5040,,,S,63945,0,35.1365271,-80.8302521,750,37,119,3006,1009,3.71E+14,77,74,0,0,63,60,0,0
37,119,2904,3004,3.71E+14,Block 3004,G5040,,,S,118745,0,35.1440096,-80.8128403,750,37,119,2904,3004,3.71E+14,151,149,0,0,108,106,0,0
37,119,3007,4002,3.71E+14,Block 4002,G5040,,,S,120754,0,35.1240746,-80.8190319,750,37,119,3007,4002,3.71E+14,66,64,0,0,49,47,0,0
37,119,3007,2011,3.71E+14,Block 2011,G5040,,,S,16540,0,35.1241115,-80.8056203,750,37,119,3007,2011,3.71E+14,14,13,1,0,12,11,1,0
37,119,2903,2004,3.71E+14,Block 2004,G5040,,,S,58618,0,35.1562255,-80.8110895,750,37,119,2903,2004,3.71E+14,58,54,0,2,34,32,0,2
37,119,5836,2000,3.71E+14,Block 2000,G5040,,,S,11641,0,35.0460414,-80.8659039,750,37,119,5836,2000,3.71E+14,0,0,0,0,0,0,0,0
37,119,1922,2017,3.71E+14,Block 2017,G5040,,,S,0,29409,35.2109731,-80.706792,750,37,119,1922,2017,3.71E+14,0,0,0,0,0,0,0,0
37,119,1910,3004,3.71E+14,Block 3004,G5040,,,S,47149,0,35.193861,-80.7296738,750,37,119,1910,3004,3.71E+14,49,20,21,4,37,16,15,3
37,119,6107,1037,3.71E+14,Block 1037,G5040,,,S,40294,0,35.3391971,-80.8752061,750,37,119,6107,1037,3.71E+14,64,33,29,8,48,31,15,5
37,119,5604,1033,3.71E+14,Block 1033,G5040,,,S,23502,0,35.290367,-80.7478229,750,37,119,5604,1033,3.71E+14,10,10,0,0,10,10,0,0
37,119,5613,1024,3.71E+14,Block 1024,G5040,,,S,19361,0,35.2757567,-80.7381114,750,37,119,5613,1024,3.71E+14,0,0,0,0,0,0,0,0
37,119,5305,2003,3.71E+14,Block 2003,G5040,,,S,49402,0,35.2719275,-80.789068,750,37,119,5305,2003,3.71E+14,114,4,86,12,83,4,64,8
37,119,5305,1017,3.71E+14,Block 1017,G5040,,,S,20473,0,35.2647731,-80.7904699,750,37,119,5305,1017,3.71E+14,55,4,51,8,35,2,33,4
37,119,5305,2013,3.71E+14,Block 2013,G5040,,,S,37294,0,35.2699774,-80.7845113,750,37,119,5305,2013,3.71E+14,66,3,63,0,54,3,51,0
37,119,5306,1005,3.71E+14,Block 1005,G5040,,,S,17464,0,35.2616511,-80.7889202,750,37,119,5306,1005,3.71E+14,22,5,17,6,15,2,13,3
37,119,5520,1008,3.71E+14,Block 1008,G5040,,,S,473525,0,35.3492416,-80.7546556,750,37,119,5520,1008,3.71E+14,278,151,85,4,193,110,55,2
37,119,5517,2003,3.71E+14,Block 2003,G5040,,,S,27704,0,35.3785756,-80.7586602,750,37,119,5517,2003,3.71E+14,88,71,12,0,58,46,10,0
37,119,5519,1000,3.71E+14,Block 1000,G5040,,,S,6509,0,35.381119,-80.7536778,750,37,119,5519,1000,3.71E+14,0,0,0,0,0,0,0,0
37,119,5401,3004,3.71E+14,Block 3004,G5040,,,S,35835,0,35.2941965,-80.8544076,750,37,119,5401,3004,3.71E+14,73,0,61,5,49,0,42,2
37,119,6109,1015,3.71E+14,Block 1015,G5040,,,S,13726,0,35.3082127,-80.8486008,750,37,119,6109,1015,3.71E+14,0,0,0,0,0,0,0,0
37,119,5404,2000,3.71E+14,Block 2000,G5040,,,S,2231,0,35.3007248,-80.8043839,750,37,119,5404,2000,3.71E+14,0,0,0,0,0,0,0,0
37,119,1916,1001,3.71E+14,Block 1001,G5040,,,S,4052,0,35.2076835,-80.6913184,750,37,119,1916,1001,3.71E+14,4,1,2,0,4,1,2,0
37,119,3300,2001,3.71E+14,Block 2001,G5040,,,S,7937,0,35.1985644,-80.8688966,750,37,119,3300,2001,3.71E+14,30,20,6,2,28,20,5,1
37,119,1912,4000,3.71E+14,Block 4000,G5040,,,S,23757,0,35.2116659,-80.7309961,750,37,119,1912,4000,3.71E+14,101,14,61,32,60,8,41,13
37,119,3108,1000,3.71E+14,Block 1000,G5040,,,S,142154,0,35.1253846,-80.8677441,750,37,119,3108,1000,3.71E+14,490,129,283,122,402,114,234,87
37,119,5832,1008,3.71E+14,Block 1008,G5040,,,S,156412,0,35.1013369,-80.772639,750,37,119,5832,1008,3.71E+14,181,172,0,1,111,105,0,1
37,119,5907,1018,3.71E+14,Block 1018,G5040,,,S,10268,0,35.1606155,-80.9795905,750,37,119,5907,1018,3.71E+14,20,15,1,0,16,12,1,0
37,119,5912,2001,3.71E+14,Block 2001,G5040,,,S,33347,0,35.1612795,-80.921874,750,37,119,5912,2001,3.71E+14,95,36,48,22,73,30,33,17
37,119,5914,3011,3.71E+14,Block 3011,G5040,,,S,16873,0,35.1235108,-80.9569143,750,37,119,5914,3011,3.71E+14,0,0,0,0,0,0,0,0
37,119,6010,1000,3.71E+14,Block 1000,G5040,,,S,38872,0,35.3114189,-80.9498912,750,37,119,6010,1000,3.71E+14,0,0,0,0,0,0,0,0
37,119,5714,3012,3.71E+14,Block 3012,G5040,,,S,560475,0,35.1706569,-80.6160523,750,37,119,5714,3012,3.71E+14,33,33,0,0,27,27,0,0
37,119,5714,1054,3.71E+14,Block 1054,G5040,,,S,144101,0,35.1916549,-80.6159855,750,37,119,5714,1054,3.71E+14,67,60,2,0,52,48,2,0
37,119,5714,2001,3.71E+14,Block 2001,G5040,,,S,122,0,35.1686676,-80.5999353,750,37,119,5714,2001,3.71E+14,0,0,0,0,0,0,0,0
37,119,5714,1019,3.71E+14,Block 1019,G5040,,,S,46828,0,35.2010919,-80.6263991,750,37,119,5714,1019,3.71E+14,18,13,1,4,12,9,1,2
37,119,5714,2016,3.71E+14,Block 2016,G5040,,,S,118241,8509,35.1753419,-80.6417604,750,37,119,5714,2016,3.71E+14,29,29,0,0,27,27,0,0
37,119,1917,2024,3.71E+14,Block 2024,G5040,,,S,53749,0,35.2017861,-80.6827637,750,37,119,1917,2024,3.71E+14,106,60,28,15,75,49,17,9
37,119,5714,2019,3.71E+14,Block 2019,G5040,,,S,0,14084,35.1616387,-80.6464394,750,37,119,5714,2019,3.71E+14,0,0,0,0,0,0,0,0
37,119,5714,1024,3.71E+14,Block 1024,G5040,,,S,402879,0,35.2105013,-80.6309009,750,37,119,5714,1024,3.71E+14,40,30,0,0,30,27,0,0
37,119,5621,2009,3.71E+14,Block 2009,G5040,,,S,69344,0,35.2228983,-80.6320827,750,37,119,5621,2009,3.71E+14,3,3,0,0,3,3,0,0
37,119,1917,2023,3.71E+14,Block 2023,G5040,,,S,90495,0,35.2000144,-80.6806523,750,37,119,1917,2023,3.71E+14,80,48,30,6,60,43,17,4
37,119,5714,1048,3.71E+14,Block 1048,G5040,,,S,487739,0,35.202195,-80.615318,750,37,119,5714,1048,3.71E+14,16,16,0,0,13,13,0,0
37,119,5621,3011,3.71E+14,Block 3011,G5040,,,S,17259,0,35.2302659,-80.6065279,750,37,119,5621,3011,3.71E+14,0,0,0,0,0,0,0,0
37,119,5712,2022,3.71E+14,Block 2022,G5040,,,S,19726,0,35.1098789,-80.6872212,750,37,119,5712,2022,3.71E+14,0,0,0,0,0,0,0,0
37,119,5812,1006,3.71E+14,Block 1006,G5040,,,S,391409,998,35.1250315,-80.7323714,750,37,119,5812,1006,3.71E+14,88,83,2,6,72,67,2,4
37,119,5710,2008,3.71E+14,Block 2008,G5040,,,S,13068,1609,35.1821657,-80.7117355,750,37,119,5710,2008,3.71E+14,95,37,43,23,61,26,27,13
37,119,5834,1001,3.71E+14,Block 1001,G5040,,,S,363856,0,35.112827,-80.7085997,750,37,119,5834,1001,3.71E+14,331,133,117,20,218,100,71,16
37,119,5712,1021,3.71E+14,Block 1021,G5040,,,S,18078,0,35.1119909,-80.6836365,750,37,119,5712,1021,3.71E+14,0,0,0,0,0,0,0,0
37,119,5713,2035,3.71E+14,Block 2035,G5040,,,S,50425,0,35.1337846,-80.6452052,750,37,119,5713,2035,3.71E+14,43,39,4,0,27,25,2,0
37,119,5717,3006,3.71E+14,Block 3006,G5040,,,S,30145,0,35.1486395,-80.7052868,750,37,119,5717,3006,3.71E+14,35,34,1,2,22,21,1,2
37,119,5713,2013,3.71E+14,Block 2013,G5040,,,S,1236549,0,35.1361704,-80.6518825,750,37,119,5713,2013,3.71E+14,71,61,4,6,53,47,2,4
37,119,5710,2000,3.71E+14,Block 2000,G5040,,,S,113195,0,35.1788597,-80.7045726,750,37,119,5710,2000,3.71E+14,154,57,70,37,114,48,50,22
37,119,5713,1009,3.71E+14,Block 1009,G5040,,,S,27232,0,35.1526985,-80.6653683,750,37,119,5713,1009,3.71E+14,25,25,0,0,25,25,0,0
37,119,5709,1020,3.71E+14,Block 1020,G5040,,,S,111720,0,35.1236138,-80.6932613,750,37,119,5709,1020,3.71E+14,62,61,1,0,60,59,1,0
37,119,6203,3023,3.71E+14,Block 3023,G5040,,,S,70846,0,35.4968828,-80.8725816,750,37,119,6203,3023,3.71E+14,75,73,0,1,49,47,0,1
37,119,6203,3011,3.71E+14,Block 3011,G5040,,,S,99215,0,35.5021608,-80.8684894,750,37,119,6203,3011,3.71E+14,104,100,2,5,101,97,2,4
37,119,6404,2046,3.71E+14,Block 2046,G5040,,,S,155214,469,35.4672656,-80.8118049,750,37,119,6404,2046,3.71E+14,9,9,0,0,4,4,0,0
37,119,6209,3011,3.71E+14,Block 3011,G5040,,,S,45161,0,35.4505892,-80.8757168,750,37,119,6209,3011,3.71E+14,116,108,6,0,74,67,6,0
37,119,6209,3009,3.71E+14,Block 3009,G5040,,,S,223748,6519,35.4510314,-80.8735222,750,37,119,6209,3009,3.71E+14,246,231,8,5,173,159,8,4
37,119,6403,1022,3.71E+14,Block 1022,G5040,,,S,59343,0,35.5049765,-80.8512218,750,37,119,6403,1022,3.71E+14,81,76,0,3,67,62,0,3
37,119,6404,1016,3.71E+14,Block 1016,G5040,,,S,19380,0,35.4930232,-80.8286532,750,37,119,6404,1016,3.71E+14,30,27,0,0,15,14,0,0
37,119,6404,2023,3.71E+14,Block 2023,G5040,,,S,12690,0,35.4755978,-80.8150905,750,37,119,6404,2023,3.71E+14,20,20,0,0,15,15,0,0
37,119,6209,1015,3.71E+14,Block 1015,G5040,,,S,907,0,35.4587498,-80.8769263,750,37,119,6209,1015,3.71E+14,0,0,0,0,0,0,0,0
37,119,6404,1022,3.71E+14,Block 1022,G5040,,,S,34327,0,35.4902898,-80.8281745,750,37,119,6404,1022,3.71E+14,68,68,0,0,38,38,0,0
37,119,6404,1010,3.71E+14,Block 1010,G5040,,,S,124175,0,35.4994366,-80.8055525,750,37,119,6404,1010,3.71E+14,0,0,0,0,0,0,0,0
37,119,6404,2008,3.71E+14,Block 2008,G5040,,,S,73821,0,35.4703307,-80.7922646,750,37,119,6404,2008,3.71E+14,0,0,0,0,0,0,0,0
37,119,6404,2020,3.71E+14,Block 2020,G5040,,,S,50075,688,35.4828469,-80.8184597,750,37,119,6404,2020,3.71E+14,0,0,0,0,0,0,0,0
37,119,6404,2019,3.71E+14,Block 2019,G5040,,,S,77249,0,35.4824008,-80.8148289,750,37,119,6404,2019,3.71E+14,10,10,0,1,10,10,0,1
37,119,5711,2021,3.71E+14,Block 2021,G5040,,,S,61314,0,35.1623841,-80.6944446,750,37,119,5711,2021,3.71E+14,39,39,0,2,31,31,0,2
37,119,5834,2001,3.71E+14,Block 2001,G5040,,,S,18769,0,35.1074186,-80.7041437,750,37,119,5834,2001,3.71E+14,55,10,17,1,34,5,8,1
37,119,5812,2041,3.71E+14,Block 2041,G5040,,,S,21648,0,35.1189407,-80.7226069,750,37,119,5812,2041,3.71E+14,0,0,0,0,0,0,0,0
37,119,5833,3005,3.71E+14,Block 3005,G5040,,,S,33539,0,35.1171933,-80.7263044,750,37,119,5833,3005,3.71E+14,30,24,0,16,27,21,0,16
37,119,5833,3021,3.71E+14,Block 3021,G5040,,,S,30978,0,35.1139102,-80.7254958,750,37,119,5833,3021,3.71E+14,13,13,0,0,13,13,0,0
37,119,5834,1012,3.71E+14,Block 1012,G5040,,,S,25744,0,35.1112006,-80.7171598,750,37,119,5834,1012,3.71E+14,27,25,0,3,26,24,0,2
37,119,5834,1016,3.71E+14,Block 1016,G5040,,,S,32510,0,35.114851,-80.7219044,750,37,119,5834,1016,3.71E+14,18,18,0,0,16,16,0,0
37,119,5834,1020,3.71E+14,Block 1020,G5040,,,S,42874,0,35.1069214,-80.717205,750,37,119,5834,1020,3.71E+14,73,69,1,0,60,57,1,0
37,119,5835,1018,3.71E+14,Block 1018,G5040,,,S,35127,0,35.0871646,-80.7034157,750,37,119,5835,1018,3.71E+14,50,39,4,0,39,33,2,0
37,119,5713,2028,3.71E+14,Block 2028,G5040,,,S,125241,0,35.1323333,-80.650172,750,37,119,5713,2028,3.71E+14,1,1,0,0,1,1,0,0
37,119,5709,1005,3.71E+14,Block 1005,G5040,,,S,125535,0,35.1309705,-80.6925568,750,37,119,5709,1005,3.71E+14,162,118,16,29,128,100,10,20
37,119,5712,1015,3.71E+14,Block 1015,G5040,,,S,48037,0,35.1238872,-80.6840065,750,37,119,5712,1015,3.71E+14,56,49,0,7,52,46,0,6
37,119,5812,2020,3.71E+14,Block 2020,G5040,,,S,71774,0,35.1304266,-80.7120164,750,37,119,5812,2020,3.71E+14,0,0,0,0,0,0,0,0
37,119,5711,2013,3.71E+14,Block 2013,G5040,,,S,113275,0,35.1661023,-80.6935693,750,37,119,5711,2013,3.71E+14,58,52,6,0,50,45,5,0
37,119,5812,2014,3.71E+14,Block 2014,G5040,,,S,616980,0,35.131471,-80.7308599,750,37,119,5812,2014,3.71E+14,0,0,0,0,0,0,0,0
37,119,5835,1029,3.71E+14,Block 1029,G5040,,,S,43238,0,35.0928601,-80.7146366,750,37,119,5835,1029,3.71E+14,75,71,4,1,54,50,4,1
37,119,5711,3037,3.71E+14,Block 3037,G5040,,,S,2895,0,35.1731221,-80.6640527,750,37,119,5711,3037,3.71E+14,0,0,0,0,0,0,0,0
37,119,5717,3011,3.71E+14,Block 3011,G5040,,,S,89921,0,35.1496058,-80.710403,750,37,119,5717,3011,3.71E+14,109,54,14,5,74,36,11,2
37,119,1507,1004,3.71E+14,Block 1004,G5040,,,S,17191,0,35.2441686,-80.7511083,750,37,119,1507,1004,3.71E+14,203,20,47,161,141,16,36,106
37,119,1608,2002,3.71E+14,Block 2002,G5040,,,S,87309,0,35.235651,-80.7534151,750,37,119,1608,2002,3.71E+14,158,23,98,30,113,18,68,18
37,119,5620,1001,3.71E+14,Block 1001,G5040,,,S,13371,0,35.2405851,-80.6825278,750,37,119,5620,1001,3.71E+14,42,6,23,8,24,6,13,3
37,119,5509,1009,3.71E+14,Block 1009,G5040,,,S,14246,0,35.3642299,-80.8030301,750,37,119,5509,1009,3.71E+14,20,7,8,5,15,5,7,3
37,119,1922,2005,3.71E+14,Block 2005,G5040,,,S,288992,6459,35.2217583,-80.7057678,750,37,119,1922,2005,3.71E+14,462,90,280,102,316,72,188,61
37,119,3016,1005,3.71E+14,Block 1005,G5040,,,S,5762,0,35.1112156,-80.7714206,750,37,119,3016,1005,3.71E+14,27,23,4,0,24,21,3,0
37,119,1923,1001,3.71E+14,Block 1001,G5040,,,S,858060,35098,35.2119166,-80.7217956,750,37,119,1923,1001,3.71E+14,1282,324,701,243,929,265,503,156
37,119,5523,2000,3.71E+14,Block 2000,G5040,,,S,94072,0,35.3169388,-80.7406107,750,37,119,5523,2000,3.71E+14,100,31,22,7,84,29,14,5
37,119,5523,3000,3.71E+14,Block 3000,G5040,,,S,1274869,3447,35.3220615,-80.7399806,750,37,119,5523,3000,3.71E+14,1165,649,289,34,1065,629,241,28
37,119,5610,1007,3.71E+14,Block 1007,G5040,,,S,246985,0,35.3279391,-80.7117928,750,37,119,5610,1007,3.71E+14,155,84,57,10,151,84,53,10
37,119,5840,1014,3.71E+14,Block 1014,G5040,,,S,21379,813,35.058075,-80.8173499,750,37,119,5840,1014,3.71E+14,0,0,0,0,0,0,0,0
37,119,4500,2030,3.71E+14,Block 2030,G5040,,,S,17648,0,35.2528166,-80.8765106,750,37,119,4500,2030,3.71E+14,71,3,47,0,44,2,31,0
37,119,1504,1022,3.71E+14,Block 1022,G5040,,,S,22908,0,35.2465855,-80.7782219,750,37,119,1504,1022,3.71E+14,283,20,150,125,178,10,88,86
37,119,4800,3021,3.71E+14,Block 3021,G5040,,,S,20646,0,35.2520893,-80.8519865,750,37,119,4800,3021,3.71E+14,29,2,27,0,23,2,21,0
37,119,2200,4011,3.71E+14,Block 4011,G5040,,,S,2178,0,35.1828476,-80.81173,750,37,119,2200,4011,3.71E+14,0,0,0,0,0,0,0,0
37,119,4100,3019,3.71E+14,Block 3019,G5040,,,S,2395,0,35.2248798,-80.8653363,750,37,119,4100,3019,3.71E+14,0,0,0,0,0,0,0,0
37,119,5516,1010,3.71E+14,Block 1010,G5040,,,S,69744,0,35.3840059,-80.7585928,750,37,119,5516,1010,3.71E+14,147,126,13,4,96,86,7,4
37,119,6302,3067,3.71E+14,Block 3067,G5040,,,S,44420,0,35.3814076,-80.7915572,750,37,119,6302,3067,3.71E+14,0,0,0,0,0,0,0,0
37,119,1508,2013,3.71E+14,Block 2013,G5040,,,S,9639,0,35.2364789,-80.7349216,750,37,119,1508,2013,3.71E+14,52,7,41,1,41,7,32,1
37,119,3902,3000,3.71E+14,Block 3000,G5040,,,S,29390,0,35.2214218,-80.8841015,750,37,119,3902,3000,3.71E+14,12,1,8,3,7,1,4,2
37,119,5508,1012,3.71E+14,Block 1012,G5040,,,S,5587,0,35.3540734,-80.838453,750,37,119,5508,1012,3.71E+14,0,0,0,0,0,0,0,0
37,119,3700,2023,3.71E+14,Block 2023,G5040,,,S,22838,0,35.1993001,-80.8850692,750,37,119,3700,2023,3.71E+14,17,0,17,0,12,0,12,0
37,119,3103,3002,3.71E+14,Block 3002,G5040,,,S,133883,0,35.1578114,-80.8522167,750,37,119,3103,3002,3.71E+14,87,82,3,3,84,79,3,2
37,119,2300,1005,3.71E+14,Block 1005,G5040,,,S,92166,0,35.2007142,-80.8107605,750,37,119,2300,1005,3.71E+14,81,11,68,0,55,7,47,0
37,119,3007,3003,3.71E+14,Block 3003,G5040,,,S,136621,0,35.1245037,-80.8154254,750,37,119,3007,3003,3.71E+14,57,52,4,1,43,39,3,1
37,119,1802,1013,3.71E+14,Block 1013,G5040,,,S,30900,0,35.1873805,-80.7788392,750,37,119,1802,1013,3.71E+14,107,93,7,2,100,88,7,1
37,119,5403,1031,3.71E+14,Block 1031,G5040,,,S,180158,0,35.2911583,-80.8349968,750,37,119,5403,1031,3.71E+14,173,24,123,25,118,19,83,15
37,119,5306,2010,3.71E+14,Block 2010,G5040,,,S,56003,0,35.2591798,-80.7891438,750,37,119,5306,2010,3.71E+14,42,0,40,2,30,0,28,2
37,119,5306,2016,3.71E+14,Block 2016,G5040,,,S,35023,0,35.2586569,-80.7827738,750,37,119,5306,2016,3.71E+14,0,0,0,0,0,0,0,0
37,119,5306,2012,3.71E+14,Block 2012,G5040,,,S,20849,0,35.2554367,-80.7814343,750,37,119,5306,2012,3.71E+14,43,8,24,17,29,6,17,10
37,119,5521,3042,3.71E+14,Block 3042,G5040,,,S,20211,0,35.3457195,-80.7036043,750,37,119,5521,3042,3.71E+14,56,10,37,1,39,8,23,1
37,119,1504,1013,3.71E+14,Block 1013,G5040,,,S,76504,0,35.2484838,-80.7797325,750,37,119,1504,1013,3.71E+14,134,9,67,67,81,7,44,35
37,119,1300,1007,3.71E+14,Block 1007,G5040,,,S,27264,0,35.2436176,-80.7863229,750,37,119,1300,1007,3.71E+14,71,14,44,15,55,13,32,11
37,119,3500,2028,3.71E+14,Block 2028,G5040,,,S,20523,0,35.2083799,-80.8520177,750,37,119,3500,2028,3.71E+14,17,15,0,0,12,11,0,0
37,119,3400,3023,3.71E+14,Block 3023,G5040,,,S,25543,0,35.2045612,-80.8520034,750,37,119,3400,3023,3.71E+14,61,61,0,0,45,45,0,0
37,119,3400,3021,3.71E+14,Block 3021,G5040,,,S,20756,0,35.2048486,-80.8496776,750,37,119,3400,3021,3.71E+14,21,18,1,0,16,13,1,0
37,119,3400,3020,3.71E+14,Block 3020,G5040,,,S,36583,0,35.2035319,-80.8511013,750,37,119,3400,3020,3.71E+14,68,67,0,0,47,46,0,0
37,119,3500,1001,3.71E+14,Block 1001,G5040,,,S,40032,0,35.2113057,-80.8433766,750,37,119,3500,1001,3.71E+14,4,4,0,0,4,4,0,0
37,119,3500,1018,3.71E+14,Block 1018,G5040,,,S,29822,0,35.20469,-80.8472226,750,37,119,3500,1018,3.71E+14,34,34,0,0,29,29,0,0
37,119,3500,1019,3.71E+14,Block 1019,G5040,,,S,16141,0,35.2020464,-80.8437813,750,37,119,3500,1019,3.71E+14,272,244,8,6,267,239,8,6
37,119,3300,2005,3.71E+14,Block 2005,G5040,,,S,49895,0,35.1943695,-80.8632649,750,37,119,3300,2005,3.71E+14,64,53,9,2,55,49,6,2
37,119,3300,1012,3.71E+14,Block 1012,G5040,,,S,44553,0,35.1934767,-80.8609805,750,37,119,3300,1012,3.71E+14,64,60,0,0,48,44,0,0
37,119,3201,1013,3.71E+14,Block 1013,G5040,,,S,25901,0,35.1860144,-80.8669535,750,37,119,3201,1013,3.71E+14,32,28,0,5,26,23,0,4
37,119,2004,1006,3.71E+14,Block 1006,G5040,,,S,143696,0,35.1556504,-80.7919214,750,37,119,2004,1006,3.71E+14,203,178,12,5,195,173,12,5
37,119,2004,1013,3.71E+14,Block 1013,G5040,,,S,50880,0,35.1526983,-80.7926114,750,37,119,2004,1013,3.71E+14,2,2,0,0,2,2,0,0
37,119,2904,3010,3.71E+14,Block 3010,G5040,,,S,155194,0,35.1401905,-80.8055795,750,37,119,2904,3010,3.71E+14,121,120,0,4,83,82,0,2
37,119,5604,3002,3.71E+14,Block 3002,G5040,,,S,2386,0,35.3030236,-80.7310179,750,37,119,5604,3002,3.71E+14,0,0,0,0,0,0,0,0
37,119,3007,4006,3.71E+14,Block 4006,G5040,,,S,47208,0,35.1299332,-80.8157866,750,37,119,3007,4006,3.71E+14,52,52,0,1,42,42,0,1
37,119,6008,2006,3.71E+14,Block 2006,G5040,,,S,16556,0,35.3031763,-80.9557265,750,37,119,6008,2006,3.71E+14,0,0,0,0,0,0,0,0
37,119,6009,2004,3.71E+14,Block 2004,G5040,,,S,288606,0,35.3000505,-80.9670013,750,37,119,6009,2004,3.71E+14,14,13,1,0,14,13,1,0
37,119,800,2005,3.71E+14,Block 2005,G5040,,,S,10831,0,35.2255801,-80.8257116,750,37,119,800,2005,3.71E+14,130,7,118,11,75,7,64,9
37,119,1400,1024,3.71E+14,Block 1024,G5040,,,S,5163,0,35.2468926,-80.7970465,750,37,119,1400,1024,3.71E+14,0,0,0,0,0,0,0,0
37,119,2903,3007,3.71E+14,Block 3007,G5040,,,S,409,0,35.1436373,-80.8283641,750,37,119,2903,3007,3.71E+14,2,2,0,0,2,2,0,0
37,119,2200,2001,3.71E+14,Block 2001,G5040,,,S,11733,0,35.187865,-80.7934012,750,37,119,2200,2001,3.71E+14,44,42,0,1,38,36,0,1
37,119,3109,1008,3.71E+14,Block 1008,G5040,,,S,481,0,35.1269159,-80.8765733,750,37,119,3109,1008,3.71E+14,0,0,0,0,0,0,0,0
37,119,5907,1028,3.71E+14,Block 1028,G5040,,,S,189409,0,35.1651704,-80.9933993,750,37,119,5907,1028,3.71E+14,332,185,59,85,219,121,40,50
37,119,1920,2003,3.71E+14,Block 2003,G5040,,,S,28050,0,35.177612,-80.7434166,750,37,119,1920,2003,3.71E+14,110,31,48,43,74,19,31,31
37,119,5909,2002,3.71E+14,Block 2002,G5040,,,S,457,0,35.1594699,-80.9806998,750,37,119,5909,2002,3.71E+14,0,0,0,0,0,0,0,0
37,119,5513,1002,3.71E+14,Block 1002,G5040,,,S,38289,0,35.3562529,-80.7900729,750,37,119,5513,1002,3.71E+14,83,39,31,8,55,29,19,4
37,119,5513,1003,3.71E+14,Block 1003,G5040,,,S,24930,0,35.356488,-80.7919265,750,37,119,5513,1003,3.71E+14,47,16,30,2,35,15,19,1
37,119,5519,2011,3.71E+14,Block 2011,G5040,,,S,27490,0,35.3770767,-80.745137,750,37,119,5519,2011,3.71E+14,84,60,15,13,49,33,11,8
37,119,5519,2001,3.71E+14,Block 2001,G5040,,,S,6636,0,35.3828985,-80.7464946,750,37,119,5519,2001,3.71E+14,18,12,1,0,11,8,1,0
37,119,5845,2020,3.71E+14,Block 2020,G5040,,,S,4093,0,35.0584794,-80.7787305,750,37,119,5845,2020,3.71E+14,0,0,0,0,0,0,0,0
37,119,5845,2039,3.71E+14,Block 2039,G5040,,,S,16447,0,35.0583315,-80.7903669,750,37,119,5845,2039,3.71E+14,33,16,0,6,20,12,0,4
37,119,4100,2008,3.71E+14,Block 2008,G5040,,,S,93462,0,35.2316005,-80.8677788,750,37,119,4100,2008,3.71E+14,142,107,21,1,133,102,19,1
37,119,5621,1005,3.71E+14,Block 1005,G5040,,,S,216457,0,35.2519431,-80.6398562,750,37,119,5621,1005,3.71E+14,355,230,85,31,264,186,59,17
